id,title,description,term,department,level,sections,instructors,seats,open_seats,filled_seats,syllabus_count
ANSC204,Anatomy of Domestic Animals,"Prerequisite: ANSC101, ANSC103, BSCI170 and BSCI171.
Corequisite: ANSC205.
Restriction: Must be in one of the following programs (Environmental Sci&Pol-Wildlife Resources & Cons; Animal Sciences: Animal Care & Management; Animal Sciences: Equine Studies; Animal Sciences: Laboratory Animal Care; Animal Sciences: Sciences/Preprofessional; Animal Sciences: Animal Biotechnology; Agricultural and Veterinary Medicine).
Credit only granted for: ANSC211 or ANSC204 AND ANSC205.
Formerly: ANSC211.",202308,Animal Science,,1,Angela Black,90,0,90,1
ANSC205,Anatomy of Domestic Animals Laboratory,"Prerequisite: ANSC101, ANSC103, BSCI170 and BSCI171.
Corequisite: ANSC204.
Restriction: Must be in one of the following programs (Environmental Sci&Pol-Wildlife Resources & Cons; Animal Sciences: Animal Care & Management; Animal Sciences: Equine Studies; Animal Sciences: Laboratory Animal Care; Animal Sciences: Sciences/Preprofessional; Animal Sciences: Animal Biotechnology; Agricultural and Veterinary Medicine).
Credit only granted for: ANSC211 or ANSC204 and ANSC205.
Formerly: ANSC211.",202308,Animal Science,,4,Angela Black,96,5,91,1
ANSC210,Veterinary Terminology,"Prerequisite: ANSC204 and ANSC205.
Restriction: Must be a major in Animal Sciences.
Additional information: The course is offered on-line through a series of self-paced modules on ELMS.",202308,Animal Science,,1,Kristina Mayo,80,61,19,2
ANSC227,Eating with Eyes Wide Open,"Students will investigate the tension that is created by trade-offs that, knowingly or not, are made by consumers relative to agricultural production methods and dietary choices. Course will inform students about their food supply so they can make informed decisions and practice intentional or informed eating.",202308,Animal Science,,3,R Apter,60,4,56,3
ANSC232,Horse Management,"Prerequisite: ANSC101 and ANSC103.
Credit only granted for: ANSC232 or ANSC332.
Formerly: ANSC332.",202308,Animal Science,,2,Amy Burk,40,0,40,2
ANSC242,Dairy Cattle Management,"Prerequisite: ANSC101 and ANSC103.
Formerly: ANSC240 and ANSC241.",202308,Animal Science,,1,J Rico; Fabiana De Freitas Cardoso,35,11,24,2
ANSC246,Beef Management,"Prerequisite: ANSC101 and ANSC103.
Additional information: Students will participate in night watches at the campus farm.",202308,Animal Science,,1,Racheal Slattery,12,1,11,1
ANSC252,Introduction to the Diseases of Wildlife,Prerequisite: BSCI105; or (BSCI170 and BSCI171); or permission of AGNR-Animal & Avian Sciences department; or students who have taken courses with comparable content may contact the department.,202308,Animal Science,,1,Instructor: TBA,80,33,47,0
ANSC255,Introduction to Aquaculture,Prerequisite: ANSC101 and ANSC103; or must have completed an introductory biology course.,202308,Animal Science,,1,Mohamed Salem,20,4,16,1
ANSC270,Animal Enterprise Management,"Prerequisite: ANSC101 and ANSC103; or permission of instructor.
Credit only granted for: ANSC270 or AREC306.",202308,Animal Science,,1,R Apter,45,17,28,2
ANSC314,Comparative Animal Nutrition,Prerequisite: ANSC101 and ANSC103; and (CHEM231 or PLSC275).,202308,Animal Science,,1,Nishanth Sunny; J Rico,88,26,62,1
ANSC359,Internship Experience in Animal and Avian Sciences,"Prerequisite: ANSC220, ANSC232, ANSC242, ANSC250, ANSC255, ANSC260, or ANSC262. Restriction: Must be in a major within the AGNR-Animal & Avian Sciences department; and permission of instructor.",202308,Animal Science,,1,Monica VanKlompenberg,22,19,3,6
ANSC371,Sustainable Agriculture and Environment in Nicaragua: Seminar,"Additional information: This course is a prerequisite and companion to a winter-term study abroad course, ANSC372, in Nicaragua. For General Education DSSP credit, both ANSC371 and ANSC372 must be completed.",202308,Animal Science,,2,Richard Kohn,52,28,24,1
ANSC379,Animal Science Undergraduate Teaching Assistant Seminar,,202308,Animal Science,,1,Monica VanKlompenberg,15,15,0,
ANSC388,Honors Thesis Research,,202308,Animal Science,,2,Andrew Schiffmacher; Tom Porter,10,9,1,0
ANSC389,Experiential Learning,,202308,Animal Science,,0,,0,0,0,0
ANSC399,Special Problems in Animal Science,,202308,Animal Science,,0,,0,0,0,0
ANSC417,Regulatory Issues in Animal Care and Management,"Prerequisite: ANSC220, ANSC232, ANSC242, ANSC250, ANSC255, ANSC260, ANSC262, or ANSC282; or permission of instructor.
Additional information: Field trips may be required for this course.",202308,Animal Science,,1,Monica VanKlompenberg,23,12,11,3
ANSC437,Animal Biotechnology,Prerequisite: ANSC327; or students who have taken courses with comparable content may contact the department.,202308,Animal Science,,1,Andrew Schiffmacher,22,15,7,2
ANSC445,Comparative Digestive Physiology,Prerequisite: ANSC212.,202308,Animal Science,,1,Younggeon Jin,28,25,3,1
ANSC446,Physiology of Mammalian Reproduction,Prerequisite: ANSC212 or BSCI440.,202308,Animal Science,,1,Monica VanKlompenberg,80,55,25,2
ANSC447,Physiology of Mammalian Reproduction Laboratory,Prerequisite: Must have completed or be concurrently enrolled in ANSC446.,202308,Animal Science,,2,Carol Keefer,40,20,20,1
ANSC450,Animal Breeding Plans,"Prerequisite: ANSC101; and 1 course with a minimum grade of C- from (MATH120, MATH130, MATH136, MATH140).
Restriction: Junior standing or higher.",202308,Animal Science,,1,Monica VanKlompenberg,60,36,24,3
ANSC455,Applied Animal Behavior,Prerequisite: ANSC101 and ANSC103; or BSCI106; or (BSCI160 and BSCI161).,202308,Animal Science,,1,R Apter,60,30,30,2
ANSC460,Comparative Vertebrate Immunology,"Prerequisite: ANSC212, BSCI201, or BSCI440.
Credit only granted for: ANSC460 or ANSC489I.
Formerly: ANSC489I.",202308,Animal Science,,1,Zhengguo Xiao,30,16,14,1
ANSC489,Current Topics in Animal Science,,202308,Animal Science,,0,,0,0,0,0
ANSC624,Recent Advances in Animal and Avian Sciences,"Restriction: Must be an Animal Sciences graduate student.
Credit only granted for: ANSC698C or ANSC624.
Formerly: ANSC698C.",202308,Animal Science,,1,Richard Kohn,25,18,7,1
ANSC625,Developing Presentation Skills,"Restriction: Must be an Animal Sciences graduate student.
Credit only granted for: ANSC625 or ANSC698D.
Formerly: ANSC698D.",202308,Animal Science,,1,Richard Kohn,12,7,5,1
ANSC660,Poultry Literature,Readings on individual topics are assigned. Written reports required. Methods of analysis and presentation of scientific material are discussed.,202308,Animal Science,,0,,0,0,0,0
ANSC688I,Special Topics; Comparative Vertebrate Immunology,,202308,Animal Science,,1,Zhengguo Xiao,6,4,2,0
ANSC699,Special Problems in Animal Science,,202308,Animal Science,,0,,0,0,0,0
ANSC799,Master's Thesis Research,,202308,Animal Science,,0,,0,0,0,0
ANSC898,Pre-Candidacy Research,,202308,Animal Science,,0,,0,0,0,0
ANSC899,Doctoral Dissertation Research,,202308,Animal Science,,0,,0,0,0,0
ANTH210,Introduction to Medical Anthropology and Global Health,"An introduction to the central concepts in medical anthropology and the anthropology of global health. This course is a survey of anthropological notions of health, disease, and the body in cross-cultural and global contexts, including classic and contemporary texts. It will provide an examination of systems of knowledge and practice with regard to illness, healing, and global health inequities.",202308,Anthropology,,6,Andrea Lopez,120,2,118,1
ANTH222,Introduction to Ecological and Evolutionary Anthropology,Credit only granted for: ANTH220 or ANTH222.,202308,Anthropology,,6,Miguel Vilar,120,0,120,5
ANTH240,Introduction to Archaeology,"Exploration of the variety of past human societies and cultures through archaeology, from the emergence of anatomically modern humans to the more recent historical past.",202308,Anthropology,,3,George Hambrecht; Kyla Cools; Mark Leone,114,1,113,5
ANTH263,Sexuality and Culture,"Credit only granted for: ANTH298K or ANTH263.
Formerly: ANTH298K.",202308,Anthropology,,1,Jeanne Hanna,27,0,27,1
ANTH265,Anthropology of Global Health,"An overview of the growing field of global health including health care systems, medical practices, ideas about illness in cross-cultural contexts, issues of health development, global health inequity, and human rights issues. The course will focus on the history of global health, the critique of major international health agencies and their development paradigms, and the political economy of social inequalities and health.",202308,Anthropology,,1,Laura Gilchrest,26,0,26,1
ANTH266,"Changing Climate, Changing Cultures","Explore past, present, and future interactions between humans and climate. Discussions, methods-oriented activities, and case study analyses provide students a foundation for appreciating the role of anthropology in understanding, responding to, and preparing for climate change.",202308,Anthropology,,2,Tanya Icaza; L Jen Shaffer,84,0,84,0
ANTH298R,Special Topics in Anthropology; Africa and Israel,"Cross-listed with ISRL249F. Credit only granted for ISRL249F or ANTH298R.

From the influences of Egypt, Ethiopia, and Sudan on Biblical Israel to modern histories of migration and engagement, relationships between Israeli and African societies have contributed formatively to Israel s presence in the Middle East. This course considers the long history of African and Israeli interactions, including modern migrations, religious claims, and socio-cultural developments.",202308,Anthropology,,1,Sandra Scham,35,26,9,0
ANTH305,Archaeological Methods and Practice,"Prerequisite: ANTH240, ARTH200, or CLAS180.
Cross-listed with: ARTH305, CLAS305, JWST319Y.
Credit only granted for: ANTH305, ARTH305, CLAS305, or JWST319Y.",202308,Anthropology,,1,Jorge Bravo,35,22,13,1
ANTH322,Method and Theory in Ecological Anthropology,"Prerequisite: ANTH220 or ANTH222.
Restriction: Must be in a major within the BSOS-Anthropology department.
Credit only granted for: ANTH320, ANTH322, ANTH425, or ANTH625.",202308,Anthropology,,1,L Jen Shaffer,30,3,27,2
