id,title,description,term,department,level,sections,instructors,seats,open_seats,filled_seats,syllabus_count
ANSC450,Animal Breeding Plans,"Prerequisite: ANSC101; and 1 course with a minimum grade of C- from (MATH120, MATH130, MATH136, MATH140).
Restriction: Junior standing or higher.",202108,Animal Science,,1,Monica VanKlompenberg,35,15,20,
ANSC455,Applied Animal Behavior,Prerequisite: ANSC101 and ANSC103; or BSCI106; or (BSCI160 and BSCI161).,202108,Animal Science,,1,R Apter,55,7,48,
ANSC460,Comparative Vertebrate Immunology,"Prerequisite: ANSC212, BSCI201, or BSCI440.
Credit only granted for: ANSC460 or ANSC489I.
Formerly: ANSC489I.",202108,Animal Science,,1,Zhengguo Xiao,35,24,11,
ANSC489,Current Topics in Animal Science,,202108,Animal Science,,0,,0,0,0,
ANSC624,Recent Advances in Animal and Avian Sciences,"Restriction: Must be an Animal Sciences graduate student.
Credit only granted for: ANSC698C or ANSC624.
Formerly: ANSC698C.",202108,Animal Science,,1,Richard Kohn,25,22,3,
ANSC625,Developing Presentation Skills,"Restriction: Must be an Animal Sciences graduate student.
Credit only granted for: ANSC625 or ANSC698D.
Formerly: ANSC698D.",202108,Animal Science,,1,Richard Kohn,12,6,6,
ANSC660,Poultry Literature,Readings on individual topics are assigned. Written reports required. Methods of analysis and presentation of scientific material are discussed.,202108,Animal Science,,0,,0,0,0,
ANSC688I,Special Topics; Comparative Vertebrate Immunology,,202108,Animal Science,,1,Zhengguo Xiao,10,2,8,
ANSC699,Special Problems in Animal Science,,202108,Animal Science,,0,,0,0,0,
ANSC799,Master's Thesis Research,,202108,Animal Science,,0,,0,0,0,
ANSC898,Pre-Candidacy Research,,202108,Animal Science,,0,,0,0,0,
ANSC899,Doctoral Dissertation Research,,202108,Animal Science,,0,,0,0,0,
ANTH210,Introduction to Medical Anthropology and Global Health,"An introduction to the central concepts in medical anthropology and the anthropology of global health. This course is a survey of anthropological notions of health, disease, and the body in cross-cultural and global contexts, including classic and contemporary texts. It will provide an examination of systems of knowledge and practice with regard to illness, healing, and global health inequities.",202108,Anthropology,,6,Andrea Lopez,120,2,118,
ANTH221,Introduction to Forensic Sciences,"Credit only granted for: ANTH298A or ANTH221.
Formerly: ANTH298A.",202108,Anthropology,,1,Erin Guthrie,24,0,24,
ANTH222,Introduction to Ecological and Evolutionary Anthropology,Credit only granted for: ANTH220 or ANTH222.,202108,Anthropology,,8,L Jen Shaffer,176,6,170,
ANTH240,Introduction to Archaeology,"Exploration of the variety of past human societies and cultures through archaeology, from the emergence of anatomically modern humans to the more recent historical past.",202108,Anthropology,,2,Mark Leone; Kevin Gibbons,90,6,84,
ANTH263,Sexuality and Culture,"Credit only granted for: ANTH298K or ANTH263.
Formerly: ANTH298K.",202108,Anthropology,,1,Jeanne Hanna,35,4,31,
ANTH264,"Immigration Policy, Immigrant Lives","Cross-listed with: IMMR219C.
Credit only granted for: ANTH264 or IMMR219C.",202108,Anthropology,,6,Christina Getrich,120,1,119,
ANTH265,Anthropology of Global Health,"An overview of the growing field of global health including health care systems, medical practices, ideas about illness in cross-cultural contexts, issues of health development, global health inequity, and human rights issues. The course will focus on the history of global health, the critique of major international health agencies and their development paradigms, and the political economy of social inequalities and health.",202108,Anthropology,,1,Laura Gilchrest,35,8,27,
ANTH266,"Changing Climate, Changing Cultures","Explore past, present, and future interactions between humans and climate. Discussions, methods-oriented activities, and case study analyses provide students a foundation for appreciating the role of anthropology in understanding, responding to, and preparing for climate change.",202108,Anthropology,,1,Jana Kopelentova Rehak,35,4,31,
ANTH305,Archaeological Methods and Practice,"Prerequisite: ANTH240, ARTH200, or CLAS180.
Cross-listed with: ARTH305, CLAS305, JWST319Y.
Credit only granted for: ANTH305, ARTH305, CLAS305, or JWST319Y.",202108,Anthropology,,1,George Hambrecht,35,5,30,
ANTH322,Method and Theory in Ecological Anthropology,"Prerequisite: ANTH220 or ANTH222.
Restriction: Must be in a major within the BSOS-Anthropology department.
Credit only granted for: ANTH320, ANTH322, ANTH425, or ANTH625.",202108,Anthropology,,1,Madeline Brown,30,1,29,
ANTH323,"Plagues, Pathogens and Public Policy","Credit only granted for: ANTH429A or ANTH323.
Formerly: ANTH429A.",202108,Anthropology,,1,Tanya Icaza,33,0,33,
ANTH340,Method and Theory in Archaeology,"Prerequisite: ANTH240.
Restriction: Must be in Anthropology program; or permission of BSOS-Anthropology department.",202108,Anthropology,,1,Stephen Brighton,30,3,27,
ANTH358A,Undergraduate Teaching Assistant; Undergraduate Teaching Assistant in Archaeology,,202108,Anthropology,,0,,0,0,0,
ANTH358B,Undergraduate Teaching Assistant; Undergraduate Teaching Assistant in Bio-Anthropology,,202108,Anthropology,,0,,0,0,0,
ANTH358C,Undergraduate Teaching Assistant; Undergraduate Teaching Assistant in Cultural Anthropology,,202108,Anthropology,,0,,0,0,0,
ANTH386,Experiential Learning,"Recommended: Completion of advanced courses in relevant subfield of anthropology recommended.
Restriction: Permission of BSOS-Anthropology department; and junior standing or higher; and must be in Anthropology program.",202108,Anthropology,,0,,0,0,0,
ANTH398A,Independent Study; Research Problems,,202108,Anthropology,,0,,0,0,0,
ANTH398N,Independent Study; Career Development for Anthropology Majors,Click here for more course information.,202108,Anthropology,,1,Erik Hanson,15,12,3,
ANTH412,Hypermarginality and Urban Health,Credit only granted for: ANTH412 or ANTH612.,202108,Anthropology,,1,Andrea Lopez,20,2,18,
ANTH415,Advanced Studies in Global Health,"Recommended: ANTH210, ANTH310, or ANTH265 or a similar course focused on global health or medical anthropology course.
Jointly offered with: ANTH615.
Credit only granted for: ANTH415 or ANTH615.",202108,Anthropology,,1,Matthew Thomann,20,14,6,
ANTH433,"Archaeology of Slavery: Classical, Caribbean and North American Contexts","Jointly offered with: ANTH633.
Credit only granted for: ANTH433 or ANTH633.",202108,Anthropology,,1,Mark Leone,20,15,5,
ANTH440,Theory and Practice of Historical Archaeology,"Prerequisite: ANTH240.
Jointly offered with ANTH640. Credit only grant ed for: ANTH440 or ANTH640.",202108,Anthropology,,1,Paul Shackel,15,12,3,
ANTH447,Material Culture Studies in Archaeology,"Prerequisite: ANTH240.
Credit only granted for: ANTH447, ANTH448C, ANTH647, or ANTH689C.
Formerly: ANTH448C.",202108,Anthropology,,1,Stephen Brighton,20,8,12,
ANTH451,Environmental Archaeology,"Credit only granted for: ANTH451, ANTH651, ANTH448F, ANTH668F.
Formerly: ANTH448F.",202108,Anthropology,,1,George Hambrecht,20,0,20,
ANTH452,Anthropology and Climate Change,"Prerequisite: ANTH220, ANTH222, ANTH240, or ANTH260.
Credit only granted for: ANTH452 or ANTH652.",202108,Anthropology,,1,L Jen Shaffer,20,0,20,
ANTH456,Conservation and Indigenous People in South America,"Jointly offered with: ANTH656.
Credit only granted for: ANTH468L, ANTH456, ANTH688L, or ANTH656.
Formerly: ANTH468L.",202108,Anthropology,,1,Janet Chernela,20,4,16,
ANTH462,Amazon Through Film,"Credit only granted for: ANTH468D or ANTH462.
Formerly: ANTH468D.",202108,Anthropology,,1,Janet Chernela,30,19,11,
ANTH465,"Ethnoecology: Nature, Knowledge and People","Introduces theory and methodology from ethnoecology, the study of human relationships with and knowledge about the environment. Students will examine human relationships with both biotic (e.g. plants and animals) and abiotic (e.g. glaciers, weather) elements of ecological systems to better understand how knowledge frameworks and cultural practices shape human experiences of the natural world. The history of ethnoecology as a discipline will be covered, before moving to case studies where different ecological knowledge systems come into contact via conservation projects, bioprospecting, and other contemporary issues. Involves both discussion and project-based learning with GIS, cultural domain analysis, and ethnographic methods.",202108,Anthropology,,1,Madeline Brown,20,9,11,
ANTH466,Anthropology of Work,"Jointly offered with: ANTH666.
Credit only granted for: ANTH466 or ANTH666.",202108,Anthropology,,1,Paul Shackel,20,5,15,
ANTH476,Senior Research,"Restriction: Must be in Anthropology program.
Credit only granted for: ANTH476 or ANTH486.",202108,Anthropology,,0,,0,0,0,
ANTH477,Senior Thesis,"Prerequisite: ANTH476.
Restriction: Permission of BSOS-Anthropology department; and must be in Anthropology program.
Credit only granted for: ANTH477 or ANTH487.",202108,Anthropology,,0,,0,0,0,
ANTH485,Honors Research Preparation,Restriction: Permission of BSOS-Anthropology department; and must be in Anthropology program; and must be admitted to University Honors Program or Anthropology Honors Program.,202108,Anthropology,,0,,0,0,0,
ANTH486,Honors Research,"Restriction: Permission of BSOS-Anthropology department; and must be in Anthropology program; and must be admitted to University Honors Program or Anthropology Honors Program.
Credit only granted for: ANTH486 or ANTH476.",202108,Anthropology,,0,,0,0,0,
ANTH487,Honors Thesis,"Prerequisite: ANTH486.
Restriction: Permission of BSOS-Anthropology department; and must be in Anthropology program; and must be admitted to University Honors Program or Anthropology Honors Program.
Credit only granted for: ANTH487 or ANTH477.",202108,Anthropology,,0,,0,0,0,
ANTH601,Applied Anthropology,"An overview of the history and current practices of applied anthropology. This includes relationships between applied anthropology and other major subfields of the profession; the interdisciplinary and public context of applied anthropology; and problems of significance, utility, and ethics associated with applied anthropology.",202108,Anthropology,,1,Matthew Thomann,20,6,14,
ANTH606,Qualitative Methods in Applied Anthropology,An introduction to the use of ethnography and qualitative methods in applied and policy contexts. Qualitative methods discussed include informal and systematic approaches. Students undertake fieldwork in local settings to practice the qualitative methods and to develop analysis and report writing skills.,202108,Anthropology,,1,Christina Getrich,20,7,13,
