id,title,description,term,department,level,sections,instructors,seats,open_seats,filled_seats,syllabus_count
ANSC205,Anatomy of Domestic Animals Laboratory,"Prerequisite: ANSC101, ANSC103, BSCI170 and BSCI171.
Corequisite: ANSC204.
Restriction: Must be in one of the following programs (Environmental Sci&Pol-Wildlife Resources & Cons; Animal Sciences: Animal Care & Management; Animal Sciences: Equine Studies; Animal Sciences: Laboratory Animal Care; Animal Sciences: Sciences/Preprofessional; Animal Sciences: Animal Biotechnology; Agricultural and Veterinary Medicine).
Credit only granted for: ANSC211 or ANSC204 and ANSC205.
Formerly: ANSC211.",202208,Animal Science,,4,Angela Black,88,20,68,
ANSC210,Veterinary Terminology,"Prerequisite: ANSC204 and ANSC205.
Credit only granted for: The course is offered on-line through a series of self-paced modules on ELMS..",202208,Animal Science,,1,Sarah Balcom,80,66,14,
ANSC220,Livestock Management,Prerequisite: ANSC101 and ANSC103.,202208,Animal Science,,1,R Apter,40,40,0,
ANSC227,Eating with Eyes Wide Open,"Students will investigate the tension that is created by trade-offs that, knowingly or not, are made by consumers relative to agricultural production methods and dietary choices. Course will inform students about their food supply so they can make informed decisions and practice intentional or informed eating.",202208,Animal Science,,3,R Apter,60,0,60,
ANSC232,Horse Management,"Prerequisite: ANSC101 and ANSC103.
Credit only granted for: ANSC232 or ANSC332.
Formerly: ANSC332.",202208,Animal Science,,2,Amy Burk,40,0,40,
ANSC242,Dairy Cattle Management,"Prerequisite: ANSC101 and ANSC103.
Formerly: ANSC240 and ANSC241.",202208,Animal Science,,1,J Rico,35,22,13,
ANSC252,Introduction to the Diseases of Wildlife,Prerequisite: BSCI105; or (BSCI170 and BSCI171); or permission of AGNR-Animal & Avian Sciences department; or students who have taken courses with comparable content may contact the department.,202208,Animal Science,,1,Cindy Driscoll,80,39,41,
ANSC255,Introduction to Aquaculture,Prerequisite: ANSC101 and ANSC103; or must have completed an introductory biology course.,202208,Animal Science,,1,Mohamed Salem; Daniel Theisen,20,2,18,
ANSC270,Animal Enterprise Management,"Prerequisite: ANSC101 and ANSC103; or permission of instructor.
Credit only granted for: ANSC270 or AREC306.",202208,Animal Science,,1,R Apter,45,30,15,
ANSC314,Comparative Animal Nutrition,Prerequisite: ANSC101 and ANSC103; and (CHEM231 or PLSC275).,202208,Animal Science,,1,Nishanth Sunny,88,28,60,
ANSC359,Internship Experience in Animal and Avian Sciences,"Prerequisite: ANSC220, ANSC232, ANSC242, ANSC250, ANSC255, ANSC260, or ANSC262. Restriction: Must be in a major within the AGNR-Animal & Avian Sciences department; and permission of instructor.",202208,Animal Science,,1,Monica VanKlompenberg,20,17,3,
ANSC371,Sustainable Agriculture and Environment in Nicaragua: Seminar,"This course will examine the unique programs in Nicaragua, a country that is rebuilding its agricultural economy to address multiple goals including reducing poverty, improving food security, as well as decreasing impacts from climate change and decreasing greenhouse gas emissions. The historical, political and social context will be discussed and perspectives will be provided from representatives from diverse groups including farm workers, farm owners, women, and indigenous peoples. Students will see differences between the US and Nicaragua, and in turn, will identify structures that cause those differences.",202208,Animal Science,,1,Richard Kohn,15,7,8,
ANSC379,Animal Science Undergraduate Teaching Assistant Seminar,,202208,Animal Science,,1,Sarah Balcom,15,8,7,
ANSC388,Honors Thesis Research,,202208,Animal Science,,1,Andrew Schiffmacher,5,5,0,
ANSC389,Experiential Learning,,202208,Animal Science,,0,,0,0,0,
ANSC399,Special Problems in Animal Science,,202208,Animal Science,,0,,0,0,0,
ANSC410,The Gut Microbiome and its Roles in Health and Disease,"Prerequisite: BSCI223, ANSC212, ANSC327, EPIB301, BSCI222, BSCI421, or NFSC430; or students who have taken courses with comparable content may contact the department.
Credit only granted for: ANSC489M or ANSC410.
Formerly: ANSC489M.",202208,Animal Science,,1,Debabrata Biswas,20,10,10,
ANSC417,Regulatory Issues in Animal Care and Management,"Prerequisite: ANSC220, ANSC232, ANSC242, ANSC250, ANSC255, ANSC260, ANSC262, or ANSC282; or permission of instructor.
Additional information: Field trips may be required for this course.",202208,Animal Science,,1,Monica VanKlompenberg,20,0,20,
ANSC445,Comparative Digestive Physiology,Prerequisite: ANSC212.,202208,Animal Science,,1,Younggeon Jin,28,23,5,
ANSC446,Physiology of Mammalian Reproduction,Prerequisite: ANSC212 or BSCI440.,202208,Animal Science,,1,Monica VanKlompenberg,80,40,40,
ANSC447,Physiology of Mammalian Reproduction Laboratory,Prerequisite: Must have completed or be concurrently enrolled in ANSC446.,202208,Animal Science,,2,Chirantana Mathkari; Megan McLean,40,11,29,
ANSC450,Animal Breeding Plans,"Prerequisite: ANSC101; and 1 course with a minimum grade of C- from (MATH120, MATH130, MATH136, MATH140).
Restriction: Junior standing or higher.",202208,Animal Science,,1,Monica VanKlompenberg,35,15,20,
ANSC455,Applied Animal Behavior,Prerequisite: ANSC101 and ANSC103; or BSCI106; or (BSCI160 and BSCI161).,202208,Animal Science,,1,R Apter,55,7,48,
ANSC460,Comparative Vertebrate Immunology,"Prerequisite: ANSC212, BSCI201, or BSCI440.
Credit only granted for: ANSC460 or ANSC489I.
Formerly: ANSC489I.",202208,Animal Science,,1,Zhengguo Xiao,35,27,8,
ANSC489,Current Topics in Animal Science,,202208,Animal Science,,0,,0,0,0,
ANSC624,Recent Advances in Animal and Avian Sciences,"Restriction: Must be an Animal Sciences graduate student.
Credit only granted for: ANSC698C or ANSC624.
Formerly: ANSC698C.",202208,Animal Science,,1,Richard Kohn,25,17,8,
ANSC625,Developing Presentation Skills,"Restriction: Must be an Animal Sciences graduate student.
Credit only granted for: ANSC625 or ANSC698D.
Formerly: ANSC698D.",202208,Animal Science,,1,Richard Kohn,12,12,0,
ANSC645,Advanced Studies in Comparative Digestive Pathophysiology,"Focus is placed on advanced studies of comparative gastrointestinal physiology and the pathophysiology of diseases involved in animal or human-related research. A comparative approach will be presented for much of this material, using the human, canine, porcine, equine, bovine, and avian when information is available. The ultimate aim of the course is to provide a advanced knowledge of comparative gastrointestinal pathophysiology, and to give students an insight into the current field of human and veterinary gastroenterology. Students should be comfortable understanding and evaluating cutting edge literature by the end of the course, and should acquire a greater understanding of potential digestive disease areas.",202208,Animal Science,,1,Younggeon Jin,10,7,3,
ANSC660,Poultry Literature,Readings on individual topics are assigned. Written reports required. Methods of analysis and presentation of scientific material are discussed.,202208,Animal Science,,0,,0,0,0,
ANSC688I,Special Topics; Comparative Vertebrate Immunology,,202208,Animal Science,,1,Zhengguo Xiao,10,7,3,
ANSC688M,Special Topics; The Gut Microbiome,,202208,Animal Science,,1,Debabrata Biswas,7,2,5,
ANSC699,Special Problems in Animal Science,,202208,Animal Science,,0,,0,0,0,
ANSC799,Master's Thesis Research,,202208,Animal Science,,0,,0,0,0,
ANSC898,Pre-Candidacy Research,,202208,Animal Science,,0,,0,0,0,
ANSC899,Doctoral Dissertation Research,,202208,Animal Science,,0,,0,0,0,
ANTH210,Introduction to Medical Anthropology and Global Health,"An introduction to the central concepts in medical anthropology and the anthropology of global health. This course is a survey of anthropological notions of health, disease, and the body in cross-cultural and global contexts, including classic and contemporary texts. It will provide an examination of systems of knowledge and practice with regard to illness, healing, and global health inequities.",202208,Anthropology,,6,Andrea Lopez,120,1,119,
ANTH221,Introduction to Forensic Sciences,"Credit only granted for: ANTH298A or ANTH221.
Formerly: ANTH298A.",202208,Anthropology,,1,Erin Guthrie,18,18,0,
ANTH222,Introduction to Ecological and Evolutionary Anthropology,Credit only granted for: ANTH220 or ANTH222.,202208,Anthropology,,6,Miguel Vilar,120,0,120,
ANTH240,Introduction to Archaeology,"Exploration of the variety of past human societies and cultures through archaeology, from the emergence of anatomically modern humans to the more recent historical past.",202208,Anthropology,,2,Kyla Cools; Mark Leone,87,9,78,
ANTH242,"Fire, Farming and Climate Change: An Archaeology Take on the History of Human Impacts on our Planet","An examination of why climate changes, the methods for recording climate change, and case studies of the varied responses of past human societies to climate change in different geographic regions and time periods with varying socio-political and economic systems.",202208,Anthropology,,1,George Hambrecht,30,1,29,
ANTH260,Introduction to Sociocultural Anthropology and Linguistics,Culture and social relationships in a wide variety of settings from small-scale to complex societies. An overview of how anthropology analyzes human behavior. Particular attention to the relationship between language and culture.,202208,Anthropology,,1,Aryn Schriner,30,0,30,
ANTH263,Sexuality and Culture,"Credit only granted for: ANTH298K or ANTH263.
Formerly: ANTH298K.",202208,Anthropology,,1,Jeanne Hanna,30,0,30,
ANTH265,Anthropology of Global Health,"An overview of the growing field of global health including health care systems, medical practices, ideas about illness in cross-cultural contexts, issues of health development, global health inequity, and human rights issues. The course will focus on the history of global health, the critique of major international health agencies and their development paradigms, and the political economy of social inequalities and health.",202208,Anthropology,,1,Laura Gilchrest,35,0,35,
ANTH266,"Changing Climate, Changing Cultures","Explore past, present, and future interactions between humans and climate. Discussions, methods-oriented activities, and case study analyses provide students a foundation for appreciating the role of anthropology in understanding, responding to, and preparing for climate change.",202208,Anthropology,,1,Jana Kopelentova Rehak,30,7,23,
ANTH322,Method and Theory in Ecological Anthropology,"Prerequisite: ANTH220 or ANTH222.
Restriction: Must be in a major within the BSOS-Anthropology department.
Credit only granted for: ANTH320, ANTH322, ANTH425, or ANTH625.",202208,Anthropology,,1,Madeline Brown,30,5,25,
